"EmployeeNumber","Surname","GivenName","Gender","City","JobTitle","DepartmentName","StoreLocation","Division","Age","LengthService","AbsentHours","BusinessUnit","AbsenceRate"
3740,"Wiley","Steven","M","New Westminster","Produce Clerk","Produce","New Westminster","Stores",40.72169726,6.334105137,59.96443319,"Stores",2.509863047
3741,"Anderson","Marion","F","Vancouver","Meat Cutter","Meats","Vancouver","Stores",52.10730613,4.040401776,109.4226449,"Stores",5.021225099
3742,"Allen","Joanne","F","Victoria","Baker","Bakery","Victoria","Stores",37.60832031,6.188613289,0,"Stores",1.89279588
3743,"Gant","Alphonso","M","Squamish","Produce Clerk","Produce","Squamish","Stores",51.4889834,7.334149215,55.74978719,"Stores",4.599130291
3744,"Rojas","Ilse","F","Salmon Arm","Produce Clerk","Produce","Kamloops","Stores",19.56715034,5.078848501,0,"Stores",-1.658898225
3745,"Hahn","Ricky","M","Oliver","Produce Clerk","Produce","Kelowna","Stores",35.58926086,6.181532327,0,"Stores",1.484753198
3746,"Colon","Michael","M","Victoria","Produce Clerk","Produce","Victoria","Stores",49.79257664,7.013612318,64.9316673,"Stores",4.284655049
3747,"Manno","Brian","M","Surrey","Produce Clerk","Produce","Surrey","Stores",62.22499492,6.328224824,129.5607993,"Stores",6.862909989
3748,"Muller","Shannon","F","Burnaby","Shelf Stocker","Processed Foods","Burnaby","Stores",36.31204459,7.898847488,59.32229083,"Stores",1.476232987
3749,"Lynn","Lois","F","Oyama","Produce Clerk","Produce","Kelowna","Stores",46.41086144,5.293562029,70.83852568,"Stores",3.755223274
3750,"Rogers","Susan","F","Whistler","Produce Clerk","Produce","Squamish","Stores",38.34763626,2.906856131,0.508917774,"Stores",2.338300166
3751,"Schreiner","Ruth","F","Lake Cowichan","Baker","Bakery","Victoria","Stores",31.86854002,6.190316305,26.27450937,"Stores",0.730844255
3752,"Moore","Keith","M","Richmond","Meat Cutter","Meats","Richmond","Stores",24.53923957,5.085299325,0,"Stores",-0.653071261
3753,"Reed","Ruth","F","Victoria","Produce Clerk","Produce","Victoria","Stores",45.29111904,5.083727099,45.71600605,"Stores",3.547491541
3754,"Platt","Pauline","F","Vancouver","Produce Clerk","Produce","Vancouver","Stores",43.20396614,5.332220284,79.39641096,"Stores",3.102625342
3755,"Christopher","Woodrow","M","Vancouver","Produce Clerk","Produce","Vancouver","Stores",35.42467246,3.974602239,0,"Stores",1.650398561
3757,"Johnson","Stephanie","F","Grasmere","Meat Cutter","Meats","Cranbrook","Stores",40.69978247,6.781251242,18.85553722,"Stores",2.465115961
3758,"Nelms","Calvin","M","Kamloops","Meat Cutter","Meats","Kamloops","Stores",48.68490456,3.553783619,63.34296281,"Stores",4.372361109
3759,"Casperson","Guillermo","M","Vancouver","Produce Clerk","Produce","Vancouver","Stores",37.71053935,6.810123713,80.78979992,"Stores",1.857455566
3760,"Fink","Arthur","M","Langley","Meat Cutter","Meats","Langley","Stores",35.54737724,7.477736161,24.98878668,"Stores",1.359419629
3761,"Williamson","John","M","Duncan","Produce Clerk","Produce","Quesnel","Stores",43.99706707,7.273189551,45.62665066,"Stores",3.088175201
3762,"Jacob","Tyree","M","New Westminster","Produce Clerk","Produce","New Westminster","Stores",49.54199104,4.148725846,120.8083003,"Stores",4.492209904
3763,"Calhoun","Erin","F","Tappen","Produce Clerk","Produce","Vernon","Stores",43.86148735,7.033441225,45.73099672,"Stores",3.082346172
3764,"Resto","Steven","M","Vancouver","Produce Clerk","Produce","Vancouver","Stores",19.33001531,8.807422062,0,"Stores",-2.043036824
3765,"Newsome","Jennifer","F","West Vancouver","Meat Cutter","Meats","West Vancouver","Stores",50.79677578,5.387903847,114.1247677,"Stores",4.634478061
3766,"Cleghorn","Rick","M","Richmond","Meat Cutter","Meats","Richmond","Stores",57.90000347,7.708284248,115.2612529,"Stores",5.863065944
3767,"Gragg","Barney","M","Vancouver","Meat Cutter","Meats","Vancouver","Stores",37.88527567,7.021379591,49.0159744,"Stores",1.873779007
3768,"Hudson","Ann","F","Prince George","Meat Cutter","Meats","Prince George","Stores",61.18615802,8.854356917,125.9663689,"Stores",6.424900575
3769,"Dixon","Joel","M","Bamfield","Baker","Bakery","Victoria","Stores",45.36346658,6.076726508,70.96690657,"Stores",3.472614279
3770,"Bernier","James","M","Quesnel","Produce Clerk","Produce","Quesnel","Stores",39.11463565,4.322887013,4.726023971,"Stores",2.365891207
3771,"Barclay","Martha","F","Victoria","Produce Clerk","Produce","Victoria","Stores",41.23997031,6.494153584,67.7167507,"Stores",2.600338777
3772,"Stpierre","Janice","F","Salmon Arm","Produce Clerk","Produce","Kamloops","Stores",37.89856878,5.073836813,55.34134652,"Stores",2.052045271
3773,"Devore","Nathan","M","Alkali Lake","Produce Clerk","Produce","Williams Lake","Stores",38.40204599,3.126514423,5.132365887,"Stores",2.329510613
3774,"Smith","Jason","M","New Westminster","Produce Clerk","Produce","New Westminster","Stores",48.18802326,4.376001323,84.14957026,"Stores",4.197661702
3775,"Rodriguez","Edmund","M","Kelowna","Produce Clerk","Produce","Kelowna","Stores",35.06099901,6.358211469,0,"Stores",1.361898831
3776,"Pena","Keith","M","Vancouver","Produce Clerk","Produce","Vancouver","Stores",37.16413806,8.167345832,4.48635322,"Stores",1.624500827
3777,"Sullivan","David","M","Kelowna","Produce Clerk","Produce","Kelowna","Stores",31.62890728,5.745062289,2.123843151,"Stores",0.722480511
3778,"Hunter","Lauri","F","Ganges","Produce Clerk","Produce","Victoria","Stores",53.67051012,5.728659519,101.1037882,"Stores",5.185435289
3779,"Epperson","Richard","M","Nanaimo","Produce Clerk","Produce","Nanaimo","Stores",33.8569533,7.85755796,0,"Stores",0.983016387
3780,"Hammer","Joseph","M","Langley","Produce Clerk","Produce","Langley","Stores",34.9330825,4.887311139,39.09041607,"Stores",1.468612188
3781,"Roberts","Mary","F","Duncan","Produce Clerk","Produce","Quesnel","Stores",27.75337173,5.256544553,0,"Stores",-0.0179318
3782,"Driggers","Josefa","F","Manning Park","Produce Clerk","Produce","Chilliwack","Stores",25.58069868,6.696753348,0,"Stores",-0.587544248
3783,"Hill","Keri","F","Surrey","Produce Clerk","Produce","Surrey","Stores",49.3339291,6.950649675,147.2811133,"Stores",4.197495699
3784,"Ruffin","Gilberto","M","Vancouver","Produce Clerk","Produce","Vancouver","Stores",36.08232075,6.303245801,27.14759058,"Stores",1.573581481
3785,"Pace","Bert","M","Burnaby","Shelf Stocker","Processed Foods","Burnaby","Stores",50.7974192,4.464170309,99.43902028,"Stores",4.717885059
3786,"Williams","William","M","Kamloops","Produce Clerk","Produce","Kamloops","Stores",55.86965889,3.208077363,157.1078876,"Stores",5.857804942
3787,"Clifford","Audrey","F","New Westminister","Meat Cutter","Meats","New Westminister","Stores",26.99194059,8.06406721,0,"Stores",-0.425159096
3788,"Grant","Lauren","F","Vancouver","Produce Clerk","Produce","Vancouver","Stores",31.36540373,5.692262692,0,"Stores",0.673904346
3789,"Rodriguez","Jovita","F","Vancouver","Meat Cutter","Meats","Vancouver","Stores",36.650882,6.036503833,75.29181634,"Stores",1.71271229
3790,"McDonnell","Ann","F","Surrey","Produce Clerk","Produce","Surrey","Stores",28.76352666,7.566824623,17.69760966,"Stores",-0.021741936
3792,"Quattlebaum","Nina","F","Okanagan Falls","Baker","Bakery","Bella Bella","Stores",38.58938609,4.294951876,42.02660268,"Stores",2.262093023
3793,"Gonzales","Sara","F","Vancouver","Produce Clerk","Produce","Vancouver","Stores",30.20498506,8.829939274,8.366370127,"Stores",0.15615319
3794,"Cane","Richard","M","Boston Bar","Produce Clerk","Produce","Chilliwack","Stores",39.21035053,4.789840136,31.78795347,"Stores",2.343168081
3795,"Bianchi","Marlon","M","Chief Lake","Produce Clerk","Produce","Prince George","Stores",31.07430491,6.934043765,0,"Stores",0.50303307
3796,"Bradley","Jacquelyn","F","New Westminster","Produce Clerk","Produce","New Westminster","Stores",36.42870605,5.280913785,37.54294407,"Stores",1.73585953
3797,"McBee","Jessie","M","Cassiar","Produce Clerk","Produce","Terrace","Stores",49.01770726,5.283147088,87.8299858,"Stores",4.283818031
3798,"Troyer","Michael","M","Victoria","Baker","Bakery","Victoria","Stores",61.71616949,5.092744554,154.3610575,"Stores",6.871299287
3799,"Wetter","James","M","Vancouver","Meat Cutter","Meats","Vancouver","Stores",42.68368423,7.413099628,33.37039952,"Stores",2.809718059
3800,"Hildebrand","Nicholas","M","Victoria","Produce Clerk","Produce","Victoria","Stores",54.45688116,6.356701381,116.5330134,"Stores",5.287986449
3801,"Norman","Leroy","M","Courtenay","Produce Clerk","Produce","Nanaimo","Stores",46.34369473,6.580805525,102.2961136,"Stores",3.625579909
3802,"Larrick","Blanche","F","Lac La Hache","Produce Clerk","Produce","Williams Lake","Stores",42.57660105,7.395799169,68.15635985,"Stores",2.789602859
3803,"Crenshaw","Stephen","M","Richmond","Produce Clerk","Produce","Richmond","Stores",41.30474813,6.814206813,74.41542691,"Stores",2.584597004
3804,"Mitchell","Josephine","F","Vancouver","Meat Cutter","Meats","Vancouver","Stores",31.30912963,3.495943272,0,"Stores",0.860517202
3805,"Miller","Tammy","F","Kamloops","Produce Clerk","Produce","Kamloops","Stores",49.80722481,4.3250754,120.2887054,"Stores",4.529997966
3806,"Erickson","Adrianna","F","Coquitlam","Produce Clerk","Produce","Nanaimo","Stores",23.1778707,6.14507609,0,"Stores",-1.024169488
3807,"Wilhelm","Elizabeth","F","Gabriola Island","Produce Clerk","Produce","Vancouver","Stores",36.19510379,6.556717592,65.67038264,"Stores",1.573558995
3808,"Wilber","Laura","F","Kaslo","Produce Clerk","Produce","Cranbrook","Stores",50.18076218,4.323758475,117.286822,"Stores",4.605724985
3809,"Morris","Angela","F","Victoria","Dairy Person","Dairy","Victoria","Stores",38.361095,7.742515091,46.63010671,"Stores",1.905078288
3810,"Salinas","Bradley","M","Sidney","Dairy Person","Dairy","Victoria","Stores",48.15871821,5.853002451,95.71669857,"Stores",4.058574878
3811,"Pinkston","Santos","M","Kelowna","Produce Clerk","Produce","Kelowna","Stores",46.79922707,6.700285803,51.52811529,"Stores",3.707013508
3812,"Charron","Chris","M","Richmond","Produce Clerk","Produce","Richmond","Stores",53.03960544,4.638962828,152.5244566,"Stores",5.155971597
3813,"Albrecht","Rhoda","F","Aldergrove","Produce Clerk","Produce","Aldergrove","Stores",54.73468483,6.48326688,117.4056091,"Stores",5.332806954
3814,"McKinney","Deborah","F","Victoria","Produce Clerk","Produce","Victoria","Stores",24.74383546,6.216014974,26.9125118,"Stores",-0.713595368
3815,"Ellis","Theresa","F","Langley","Meat Cutter","Meats","Langley","Stores",44.26736951,5.553372006,91.04178846,"Stores",3.297933166
3816,"Henke","Thomas","M","Fruitvale","Produce Clerk","Produce","Kelowna","Stores",52.49413094,3.895096184,112.7952152,"Stores",5.112622569
3817,"Philip","Norma","F","Cortes Island","Baker","Bakery","Cortes Island","Stores",32.85634528,4.273166317,0,"Stores",1.103623098
3818,"Lee","Oscar","M","New Westminster","Produce Clerk","Produce","New Westminster","Stores",58.77384957,4.64827182,121.0331639,"Stores",6.315809881
3819,"Ward","Rose","F","Hope","Produce Clerk","Produce","Chilliwack","Stores",50.95492983,4.670096246,104.135849,"Stores",4.731202327
3820,"Franklin","Shelly","F","Vancouver","Produce Clerk","Produce","Vancouver","Stores",24.92019379,6.754481319,0,"Stores",-0.726442411
3821,"Billington","Judy","F","Vancouver","Produce Clerk","Produce","Vancouver","Stores",62.4561042,7.110157657,145.5646202,"Stores",6.839196094
3822,"Cerna","Tyler","M","Lake Cowichan","Dairy Person","Dairy","Victoria","Stores",44.57010156,4.989608304,96.89977309,"Stores",3.410034274
3823,"Burt","Romona","F","New Westminster","Produce Clerk","Produce","New Westminster","Stores",46.78917706,4.258740702,118.7051359,"Stores",3.925090331
3824,"Armstrong","James","M","Vancouver","Produce Clerk","Produce","Vancouver","Stores",34.74216623,5.22836075,7.700170424,"Stores",1.399222092
3825,"Hopkins","Daniel","M","Vancouver","Produce Clerk","Produce","Vancouver","Stores",40.2668695,5.739870018,31.4630074,"Stores",2.471372334
3826,"Gray","Carl","M","Chilliwack","Produce Clerk","Produce","Chilliwack","Stores",40.711364,7.95594619,85.4760099,"Stores",2.361558671
3827,"Rivera","Ronald","M","Victoria","Dairy Person","Dairy","Victoria","Stores",39.11012478,5.021769913,10.13616446,"Stores",2.301972209
3828,"Culpepper","David","M","Topley","Produce Clerk","Produce","Prince George","Stores",53.52590441,3.271752135,125.5323824,"Stores",5.377661424
3829,"Gonzales","Emma","F","Port Coquitlam","Produce Clerk","Produce","Port Coquitlam","Stores",44.01310985,5.329568577,93.50117453,"Stores",3.26664447
3831,"Francois","Craig","M","Logan Lake","Produce Clerk","Produce","Kamloops","Stores",49.28705295,4.631024924,66.48239034,"Stores",4.397127076
3832,"Smith","Carol","F","Nanaimo","Produce Clerk","Produce","Nanaimo","Stores",37.79518208,5.543456573,5.993568777,"Stores",1.988781272
3833,"Chambers","James","M","Terrace","Produce Clerk","Produce","Terrace","Stores",34.04115442,6.888815614,0,"Stores",1.107635242
3834,"Maine","George","M","Vancouver","Meat Cutter","Meats","Vancouver","Stores",43.84578954,4.001383685,33.98858324,"Stores",3.352515906
3835,"Powell","Louis","M","Fort Langley","Produce Clerk","Produce","Langley","Stores",41.77504316,6.466907624,108.4416532,"Stores",2.711100014
3836,"Grant","Aaron","F","Port Coquitlam","Produce Clerk","Produce","Port Coquitlam","Stores",49.43882099,6.532325707,70.56060429,"Stores",4.256439928
3837,"Valenzuela","Hulda","F","Sardis","Produce Clerk","Produce","Chilliwack","Stores",29.14484602,5.893751284,57.72877583,"Stores",0.206273041
3838,"Clark","Steven","M","Kamloops","Produce Clerk","Produce","Kamloops","Stores",19.60673839,5.759369199,0,"Stores",-1.712235694
3839,"Montgomery","Edward","M","Richmond","Produce Clerk","Produce","Richmond","Stores",59.09969301,7.505813695,128.5316314,"Stores",6.124150219
3840,"Sweatt","Jeremy","M","Chilliwack","Produce Clerk","Produce","Chilliwack","Stores",44.03483827,7.831596615,75.57088552,"Stores",3.045478813
3841,"Stringer","Tonya","F","Vancouver","Produce Clerk","Produce","Vancouver","Stores",36.58489501,5.84803898,24.30757191,"Stores",1.71634631
3842,"Carson","Eddie","M","Abbotsford","Meat Cutter","Meats","Abbotsford","Stores",47.42654048,8.087522832,105.4799198,"Stores",3.708926321
3843,"Slaughter","Kim","F","Victoria","Dairy Person","Dairy","Victoria","Stores",29.55009025,5.81800409,29.89077384,"Stores",0.295127961
3844,"Clark","Patricia","F","Fort St John","Produce Clerk","Produce","Fort St John","Stores",22.39060517,5.638855707,0,"Stores",-1.137884197
3845,"Sargent","Doris","F","Kamloops","Produce Clerk","Produce","Kamloops","Stores",28.85496231,5.953666427,0,"Stores",0.142195724
3846,"Lilly","Manuel","M","Vancouver","Produce Clerk","Produce","Vancouver","Stores",51.58410266,5.467757821,62.02858694,"Stores",4.786643128
3847,"Douglas","John","M","Port Hardy","Produce Clerk","Produce","Nanaimo","Stores",59.50751557,5.216304,142.6547411,"Stores",6.413102944
3848,"Thompson","Diana","F","Vernon","Produce Clerk","Produce","Vernon","Stores",47.93023256,7.121173127,97.46422554,"Stores",3.897998149
3849,"Newton","Scott","M","Hixon","Produce Clerk","Produce","Prince George","Stores",43.81382148,4.838053138,62.85680013,"Stores",3.270617471
3851,"Roberts","Linda","F","Vancouver","Meat Cutter","Meats","Vancouver","Stores",44.22790693,5.430164156,48.86192729,"Stores",3.301052961
3852,"McClellan","Lea","F","Vancouver","Produce Clerk","Produce","Vancouver","Stores",36.37321637,5.431555237,0,"Stores",1.711047092
3853,"Blaser","Henry","M","Duncan","Produce Clerk","Produce","Quesnel","Stores",35.29726592,5.212596164,26.94187106,"Stores",1.513001921
3855,"Johnson","Judith","F","Richmond","Produce Clerk","Produce","Richmond","Stores",36.0927403,6.1198329,52.91692057,"Stores",1.592225625
3856,"Baldwin","Alan","M","Chetwynd","Produce Clerk","Produce","Prince George","Stores",55.69030271,7.764246781,142.2845779,"Stores",5.41075173
3859,"Sebastian","Art","M","Kelowna","Produce Clerk","Produce","Kelowna","Stores",49.12167077,7.507866455,39.2762802,"Stores",4.104297742
3860,"Turney","Grace","F","Victoria","Dairy Person","Dairy","Victoria","Stores",33.34680637,6.426903541,0,"Stores",1.008733609
3861,"Dagostino","Randy","M","Vancouver","Produce Clerk","Produce","Vancouver","Stores",34.65654567,7.539834695,19.81942985,"Stores",1.173506659
3862,"Ortiz","Paul","M","Port Alberni","Produce Clerk","Produce","Nanaimo","Stores",37.59330944,5.329089351,18.1336837,"Stores",1.967245621
3863,"Mills","Vernon","M","Canal Flats","Produce Clerk","Produce","Cranbrook","Stores",29.45738332,5.013198519,0,"Stores",0.348918127
3864,"Schiavo","Yvonne","F","Whistler","Produce Clerk","Produce","Squamish","Stores",42.9142128,5.685103817,52.15906148,"Stores",3.012162621
3865,"More","James","M","Vernon","Baker","Bakery","Vernon","Stores",48.08135181,4.663386338,81.12041424,"Stores",4.150161725
3866,"Snyder","Eva","F","Ocean Falls","Baker","Bakery","Ocean Falls","Stores",43.94571619,5.153249272,86.76181595,"Stores",3.268898814
3867,"Hoy","Carlos","M","Barriere","Baker","Bakery","Kamloops","Stores",36.73266775,4.517690848,16.33964207,"Stores",1.866191255
3868,"Magill","Lisa","F","West Vancouver","Produce Clerk","Produce","West Vancouver","Stores",32.25786618,6.186569507,49.5798129,"Stores",0.809986168
3869,"Marsh","Philip","M","Houston","Produce Clerk","Produce","Terrace","Stores",44.09101288,4.326655308,37.63274456,"Stores",3.372827948
3870,"Reeder","Clinton","M","Richmond","Produce Clerk","Produce","Richmond","Stores",54.65784969,6.146696631,116.3237226,"Stores",5.347597234
3871,"Berry","Angie","F","Fort Nelson","Meat Cutter","Meats","Fort Nelson","Stores",38.18402568,7.021596848,27.04283324,"Stores",1.934229887
